fecha,ano,trimestre,mes_aprox,barrio,comuna,grupo_comuna,ambientes,estado,precio_prom_usd
2017-08-01,2017,3,8,Chacarita,15,Emergentes,3 ambientes,Usado,2615
2017-08-01,2017,3,8,Villa Crespo,15,Emergentes,3 ambientes,Usado,2315
2017-08-01,2017,3,8,Villa Ortuzar,15,Emergentes,3 ambientes,Usado,2704
2017-08-01,2017,3,8,Villa Crespo,15,Emergentes,3 ambientes,A estrer,3113
2017-08-01,2017,3,8,Chacarita,15,Emergentes,3 ambientes,A estrer,2663
2017-08-01,2017,3,8,Parque Chas,15,Emergentes,3 ambientes,A estrer,2879
2017-08-01,2017,3,8,Villa Crespo,15,Emergentes,3 ambientes,A estrer,2935
2017-11-01,2017,4,11,Constitucion,1,Otras,2 ambientes,Usado,1846
2017-11-01,2017,4,11,Monserrat,1,Otras,2 ambientes,Usado,2188
2017-11-01,2017,4,11,Puerto Madero,1,Otras,2 ambientes,Usado,6329
2017-11-01,2017,4,11,Retiro,1,Otras,2 ambientes,Usado,2928
2017-11-01,2017,4,11,San Nicolas,1,Otras,2 ambientes,Usado,2338
2017-11-01,2017,4,11,San Telmo,1,Otras,2 ambientes,Usado,2395
2017-11-01,2017,4,11,Constitucion,1,Otras,3 ambientes,Usado,1711
2017-11-01,2017,4,11,Monserrat,1,Otras,3 ambientes,Usado,2073
2017-11-01,2017,4,11,Puerto Madero,1,Otras,3 ambientes,Usado,5963
2017-11-01,2017,4,11,Retiro,1,Otras,3 ambientes,Usado,3090
2017-11-01,2017,4,11,San Nicolas,1,Otras,3 ambientes,Usado,2206
2017-11-01,2017,4,11,San Telmo,1,Otras,3 ambientes,Usado,2089
2017-11-01,2017,4,11,Recoleta,2,Premium,2 ambientes,Usado,3265
2017-11-01,2017,4,11,Recoleta,2,Premium,3 ambientes,Usado,3203
2017-11-01,2017,4,11,Recoleta,2,Premium,3 ambientes,A estrer,4612
2017-11-01,2017,4,11,Recoleta,2,Premium,3 ambientes,A estrer,4460
2017-11-01,2017,4,11,Balvanera,3,Otras,2 ambientes,Usado,2149
2017-11-01,2017,4,11,San Cristobal,3,Otras,2 ambientes,Usado,2105
2017-11-01,2017,4,11,Balvanera,3,Otras,3 ambientes,Usado,1976
2017-11-01,2017,4,11,San Cristobal,3,Otras,3 ambientes,Usado,2037
2017-11-01,2017,4,11,Balvanera,3,Otras,3 ambientes,A estrer,2268
2017-11-01,2017,4,11,Balvanera,3,Otras,3 ambientes,A estrer,2523
2017-11-01,2017,4,11,San Cristobal,3,Otras,3 ambientes,A estrer,2487
2017-11-01,2017,4,11,Barracas,4,Otras,2 ambientes,Usado,2183
2017-11-01,2017,4,11,Boca,4,Otras,2 ambientes,Usado,1694
2017-11-01,2017,4,11,Parque Patricios,4,Otras,2 ambientes,Usado,2012
2017-11-01,2017,4,11,Barracas,4,Otras,3 ambientes,Usado,2305
2017-11-01,2017,4,11,Boca,4,Otras,3 ambientes,Usado,1666
2017-11-01,2017,4,11,Parque Patricios,4,Otras,3 ambientes,Usado,1932
2017-11-01,2017,4,11,Almagro,5,Otras,2 ambientes,Usado,2468
2017-11-01,2017,4,11,Boedo,5,Otras,2 ambientes,Usado,2188
2017-11-01,2017,4,11,Almagro,5,Otras,3 ambientes,Usado,2331
2017-11-01,2017,4,11,Boedo,5,Otras,3 ambientes,Usado,2164
2017-11-01,2017,4,11,Almagro,5,Otras,3 ambientes,A estrer,2919
2017-11-01,2017,4,11,Caballito,6,Emergentes,2 ambientes,Usado,2781
2017-11-01,2017,4,11,Caballito,6,Emergentes,3 ambientes,Usado,2540
2017-11-01,2017,4,11,Caballito,6,Emergentes,3 ambientes,A estrer,3134
2017-11-01,2017,4,11,Caballito,6,Emergentes,3 ambientes,A estrer,3162
2017-11-01,2017,4,11,Flores,7,Otras,2 ambientes,Usado,2188
2017-11-01,2017,4,11,Flores,7,Otras,3 ambientes,Usado,2076
2017-11-01,2017,4,11,Parque Chacabuco,7,Otras,3 ambientes,Usado,2401
2017-11-01,2017,4,11,Flores,7,Otras,3 ambientes,A estrer,2600
2017-11-01,2017,4,11,Flores,7,Otras,3 ambientes,A estrer,2559
2017-11-01,2017,4,11,Villa Lugano,8,Periféricas,3 ambientes,Usado,1188
2017-11-01,2017,4,11,Liniers,9,Periféricas,2 ambientes,Usado,2015
2017-11-01,2017,4,11,Mataderos,9,Periféricas,2 ambientes,Usado,1988
2017-11-01,2017,4,11,Liniers,9,Periféricas,3 ambientes,Usado,1856
2017-11-01,2017,4,11,Mataderos,9,Periféricas,3 ambientes,Usado,1925
2017-11-01,2017,4,11,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1756
2017-11-01,2017,4,11,Liniers,9,Periféricas,3 ambientes,A estrer,2638
2017-11-01,2017,4,11,Liniers,9,Periféricas,3 ambientes,A estrer,2478
2017-11-01,2017,4,11,Floresta,10,Otras,2 ambientes,Usado,2051
2017-11-01,2017,4,11,Monte Castro,10,Otras,2 ambientes,Usado,2344
2017-11-01,2017,4,11,Velez Sarsfield,10,Otras,2 ambientes,Usado,2043
2017-11-01,2017,4,11,Villa Luro,10,Otras,2 ambientes,Usado,2233
2017-11-01,2017,4,11,Floresta,10,Otras,3 ambientes,Usado,1921
2017-11-01,2017,4,11,Monte Castro,10,Otras,3 ambientes,Usado,2259
2017-11-01,2017,4,11,Velez Sarsfield,10,Otras,3 ambientes,Usado,1943
2017-11-01,2017,4,11,Villa Luro,10,Otras,3 ambientes,Usado,2001
2017-11-01,2017,4,11,Villa Luro,10,Otras,3 ambientes,A estrer,2492
2017-11-01,2017,4,11,Villa Del Parque,11,Otras,2 ambientes,Usado,2350
2017-11-01,2017,4,11,Villa Devoto,11,Otras,2 ambientes,Usado,2525
2017-11-01,2017,4,11,Villa Gral. Mitre,11,Otras,2 ambientes,Usado,2213
2017-11-01,2017,4,11,Villa Santa Rita,11,Otras,2 ambientes,Usado,2273
2017-11-01,2017,4,11,Villa Del Parque,11,Otras,3 ambientes,Usado,2300
2017-11-01,2017,4,11,Villa Devoto,11,Otras,3 ambientes,Usado,2521
2017-11-01,2017,4,11,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,2144
2017-11-01,2017,4,11,Villa Santa Rita,11,Otras,3 ambientes,Usado,2216
2017-11-01,2017,4,11,Coghlan,12,Otras,2 ambientes,Usado,3214
2017-11-01,2017,4,11,Saavedra,12,Otras,2 ambientes,Usado,3006
2017-11-01,2017,4,11,Villa Pueyrredon,12,Otras,2 ambientes,Usado,2606
2017-11-01,2017,4,11,Villa Urquiza,12,Otras,2 ambientes,Usado,2883
2017-11-01,2017,4,11,Saavedra,12,Otras,3 ambientes,Usado,2610
2017-11-01,2017,4,11,Villa Pueyrredon,12,Otras,3 ambientes,Usado,2313
2017-11-01,2017,4,11,Villa Urquiza,12,Otras,3 ambientes,Usado,2988
2017-11-01,2017,4,11,Villa Urquiza,12,Otras,3 ambientes,A estrer,3242
2017-11-01,2017,4,11,Saavedra,12,Otras,3 ambientes,A estrer,2987
2017-11-01,2017,4,11,Villa Urquiza,12,Otras,3 ambientes,A estrer,3116
2017-11-01,2017,4,11,Belgrano,13,Premium,2 ambientes,Usado,3376
2017-11-01,2017,4,11,Colegiales,13,Premium,2 ambientes,Usado,3118
2017-11-01,2017,4,11,Nuñez,13,Premium,2 ambientes,Usado,3500
2017-11-01,2017,4,11,Belgrano,13,Premium,3 ambientes,Usado,3234
2017-11-01,2017,4,11,Colegiales,13,Premium,3 ambientes,Usado,3136
2017-11-01,2017,4,11,Nuñez,13,Premium,3 ambientes,Usado,3319
2017-11-01,2017,4,11,Belgrano,13,Premium,3 ambientes,A estrer,4279
2017-11-01,2017,4,11,Belgrano,13,Premium,3 ambientes,A estrer,3792
2017-11-01,2017,4,11,Colegiales,13,Premium,3 ambientes,A estrer,3298
2017-11-01,2017,4,11,Nuñez,13,Premium,3 ambientes,A estrer,3717
2017-11-01,2017,4,11,Palermo,14,Premium,2 ambientes,Usado,3376
2017-11-01,2017,4,11,Palermo,14,Premium,3 ambientes,Usado,3333
2017-11-01,2017,4,11,Palermo,14,Premium,3 ambientes,A estrer,4354
2017-11-01,2017,4,11,Palermo,14,Premium,3 ambientes,A estrer,3815
2017-11-01,2017,4,11,Chacarita,15,Emergentes,2 ambientes,Usado,2614
2017-11-01,2017,4,11,Villa Crespo,15,Emergentes,2 ambientes,Usado,2602
2017-11-01,2017,4,11,Chacarita,15,Emergentes,3 ambientes,Usado,2635
2017-11-01,2017,4,11,Villa Crespo,15,Emergentes,3 ambientes,Usado,2410
2017-11-01,2017,4,11,Villa Ortuzar,15,Emergentes,3 ambientes,Usado,2812
2017-11-01,2017,4,11,Villa Crespo,15,Emergentes,3 ambientes,A estrer,3184
2017-11-01,2017,4,11,Villa Crespo,15,Emergentes,3 ambientes,A estrer,3018
2018-02-01,2018,1,2,Constitucion,1,Otras,2 ambientes,Usado,1891
2018-02-01,2018,1,2,Monserrat,1,Otras,2 ambientes,Usado,2322
2018-02-01,2018,1,2,Puerto Madero,1,Otras,2 ambientes,Usado,6077
2018-02-01,2018,1,2,Retiro,1,Otras,2 ambientes,Usado,3012
2018-02-01,2018,1,2,San Nicolas,1,Otras,2 ambientes,Usado,2315
2018-02-01,2018,1,2,San Telmo,1,Otras,2 ambientes,Usado,2489
2018-02-01,2018,1,2,Constitucion,1,Otras,3 ambientes,Usado,1761
2018-02-01,2018,1,2,Monserrat,1,Otras,3 ambientes,Usado,2131
2018-02-01,2018,1,2,Puerto Madero,1,Otras,3 ambientes,Usado,6029
2018-02-01,2018,1,2,Retiro,1,Otras,3 ambientes,Usado,3083
2018-02-01,2018,1,2,San Nicolas,1,Otras,3 ambientes,Usado,2229
2018-02-01,2018,1,2,San Telmo,1,Otras,3 ambientes,Usado,2197
2018-02-01,2018,1,2,Recoleta,2,Premium,2 ambientes,Usado,3496
2018-02-01,2018,1,2,Recoleta,2,Premium,3 ambientes,Usado,3325
2018-02-01,2018,1,2,Recoleta,2,Premium,3 ambientes,A estrer,4566
2018-02-01,2018,1,2,Recoleta,2,Premium,3 ambientes,A estrer,4340
2018-02-01,2018,1,2,Balvanera,3,Otras,2 ambientes,Usado,2197
2018-02-01,2018,1,2,San Cristobal,3,Otras,2 ambientes,Usado,2202
2018-02-01,2018,1,2,Balvanera,3,Otras,3 ambientes,Usado,2023
2018-02-01,2018,1,2,San Cristobal,3,Otras,3 ambientes,Usado,2197
2018-02-01,2018,1,2,San Cristobal,3,Otras,3 ambientes,A estrer,2466
2018-02-01,2018,1,2,Barracas,4,Otras,2 ambientes,Usado,2370
2018-02-01,2018,1,2,Boca,4,Otras,2 ambientes,Usado,1716
2018-02-01,2018,1,2,Parque Patricios,4,Otras,2 ambientes,Usado,2057
2018-02-01,2018,1,2,Barracas,4,Otras,3 ambientes,Usado,2249
2018-02-01,2018,1,2,Boca,4,Otras,3 ambientes,Usado,1779
2018-02-01,2018,1,2,Parque Patricios,4,Otras,3 ambientes,Usado,1913
2018-02-01,2018,1,2,Almagro,5,Otras,2 ambientes,Usado,2680
2018-02-01,2018,1,2,Boedo,5,Otras,2 ambientes,Usado,2465
2018-02-01,2018,1,2,Almagro,5,Otras,3 ambientes,Usado,2408
2018-02-01,2018,1,2,Boedo,5,Otras,3 ambientes,Usado,2242
2018-02-01,2018,1,2,Almagro,5,Otras,3 ambientes,A estrer,3031
2018-02-01,2018,1,2,Caballito,6,Emergentes,2 ambientes,Usado,2758
2018-02-01,2018,1,2,Caballito,6,Emergentes,3 ambientes,Usado,2681
2018-02-01,2018,1,2,Caballito,6,Emergentes,3 ambientes,A estrer,3339
2018-02-01,2018,1,2,Caballito,6,Emergentes,3 ambientes,A estrer,3315
2018-02-01,2018,1,2,Flores,7,Otras,2 ambientes,Usado,2314
2018-02-01,2018,1,2,Parque Chacabuco,7,Otras,2 ambientes,Usado,2531
2018-02-01,2018,1,2,Flores,7,Otras,3 ambientes,Usado,2171
2018-02-01,2018,1,2,Parque Chacabuco,7,Otras,3 ambientes,Usado,2467
2018-02-01,2018,1,2,Flores,7,Otras,3 ambientes,A estrer,2712
2018-02-01,2018,1,2,Flores,7,Otras,3 ambientes,A estrer,2630
2018-02-01,2018,1,2,Villa Lugano,8,Periféricas,3 ambientes,Usado,1221
2018-02-01,2018,1,2,Liniers,9,Periféricas,2 ambientes,Usado,2033
2018-02-01,2018,1,2,Liniers,9,Periféricas,3 ambientes,Usado,1936
2018-02-01,2018,1,2,Mataderos,9,Periféricas,3 ambientes,Usado,1872
2018-02-01,2018,1,2,Liniers,9,Periféricas,3 ambientes,A estrer,2731
2018-02-01,2018,1,2,Liniers,9,Periféricas,3 ambientes,A estrer,2496
2018-02-01,2018,1,2,Floresta,10,Otras,2 ambientes,Usado,2162
2018-02-01,2018,1,2,Velez Sarsfield,10,Otras,2 ambientes,Usado,2264
2018-02-01,2018,1,2,Villa Luro,10,Otras,2 ambientes,Usado,2339
2018-02-01,2018,1,2,Floresta,10,Otras,3 ambientes,Usado,1961
2018-02-01,2018,1,2,Monte Castro,10,Otras,3 ambientes,Usado,2343
2018-02-01,2018,1,2,Velez Sarsfield,10,Otras,3 ambientes,Usado,1987
2018-02-01,2018,1,2,Villa Luro,10,Otras,3 ambientes,Usado,2144
2018-02-01,2018,1,2,Villa Luro,10,Otras,3 ambientes,A estrer,2564
2018-02-01,2018,1,2,Villa Del Parque,11,Otras,2 ambientes,Usado,2413
2018-02-01,2018,1,2,Villa Devoto,11,Otras,2 ambientes,Usado,2595
2018-02-01,2018,1,2,Villa Gral. Mitre,11,Otras,2 ambientes,Usado,2270
2018-02-01,2018,1,2,Villa Santa Rita,11,Otras,2 ambientes,Usado,2337
2018-02-01,2018,1,2,Villa Del Parque,11,Otras,3 ambientes,Usado,2422
2018-02-01,2018,1,2,Villa Devoto,11,Otras,3 ambientes,Usado,2623
2018-02-01,2018,1,2,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,2308
2018-02-01,2018,1,2,Villa Santa Rita,11,Otras,3 ambientes,Usado,2166
2018-02-01,2018,1,2,Saavedra,12,Otras,2 ambientes,Usado,3017
2018-02-01,2018,1,2,Villa Urquiza,12,Otras,2 ambientes,Usado,3114
2018-02-01,2018,1,2,Saavedra,12,Otras,3 ambientes,Usado,2891
2018-02-01,2018,1,2,Villa Pueyrredon,12,Otras,3 ambientes,Usado,2480
2018-02-01,2018,1,2,Villa Urquiza,12,Otras,3 ambientes,Usado,3152
2018-02-01,2018,1,2,Villa Urquiza,12,Otras,3 ambientes,A estrer,3359
2018-02-01,2018,1,2,Saavedra,12,Otras,3 ambientes,A estrer,3079
2018-02-01,2018,1,2,Villa Urquiza,12,Otras,3 ambientes,A estrer,3228
2018-02-01,2018,1,2,Belgrano,13,Premium,2 ambientes,Usado,3473
2018-02-01,2018,1,2,Colegiales,13,Premium,2 ambientes,Usado,3282
2018-02-01,2018,1,2,Nuñez,13,Premium,2 ambientes,Usado,3584
2018-02-01,2018,1,2,Belgrano,13,Premium,3 ambientes,Usado,3390
2018-02-01,2018,1,2,Colegiales,13,Premium,3 ambientes,Usado,3193
2018-02-01,2018,1,2,Nuñez,13,Premium,3 ambientes,Usado,3343
2018-02-01,2018,1,2,Belgrano,13,Premium,3 ambientes,A estrer,4381
2018-02-01,2018,1,2,Belgrano,13,Premium,3 ambientes,A estrer,4055
2018-02-01,2018,1,2,Colegiales,13,Premium,3 ambientes,A estrer,3464
2018-02-01,2018,1,2,Nuñez,13,Premium,3 ambientes,A estrer,3847
2018-02-01,2018,1,2,Palermo,14,Premium,2 ambientes,Usado,3642
2018-02-01,2018,1,2,Palermo,14,Premium,3 ambientes,Usado,3601
2018-02-01,2018,1,2,Palermo,14,Premium,3 ambientes,A estrer,4235
2018-02-01,2018,1,2,Palermo,14,Premium,3 ambientes,A estrer,3841
2018-02-01,2018,1,2,Chacarita,15,Emergentes,2 ambientes,Usado,2833
2018-02-01,2018,1,2,Villa Crespo,15,Emergentes,2 ambientes,Usado,2734
2018-02-01,2018,1,2,Chacarita,15,Emergentes,3 ambientes,Usado,2655
2018-02-01,2018,1,2,Villa Crespo,15,Emergentes,3 ambientes,Usado,2475
2018-02-01,2018,1,2,Villa Ortuzar,15,Emergentes,3 ambientes,Usado,2894
2018-02-01,2018,1,2,Villa Crespo,15,Emergentes,3 ambientes,A estrer,3226
2018-02-01,2018,1,2,Villa Crespo,15,Emergentes,3 ambientes,A estrer,3060
2018-05-01,2018,2,5,Constitucion,1,Otras,2 ambientes,Usado,1958
2018-05-01,2018,2,5,Monserrat,1,Otras,2 ambientes,Usado,2373
2018-05-01,2018,2,5,Puerto Madero,1,Otras,2 ambientes,Usado,6187
2018-05-01,2018,2,5,Retiro,1,Otras,2 ambientes,Usado,2956
2018-05-01,2018,2,5,San Nicolas,1,Otras,2 ambientes,Usado,2412
2018-05-01,2018,2,5,San Telmo,1,Otras,2 ambientes,Usado,2500
2018-05-01,2018,2,5,Constitucion,1,Otras,3 ambientes,Usado,1749
2018-05-01,2018,2,5,Monserrat,1,Otras,3 ambientes,Usado,2201
2018-05-01,2018,2,5,Puerto Madero,1,Otras,3 ambientes,Usado,6120
2018-05-01,2018,2,5,Retiro,1,Otras,3 ambientes,Usado,3254
2018-05-01,2018,2,5,San Nicolas,1,Otras,3 ambientes,Usado,2302
2018-05-01,2018,2,5,San Telmo,1,Otras,3 ambientes,Usado,2319
2018-05-01,2018,2,5,Monserrat,1,Otras,3 ambientes,A estrer,2812
2018-05-01,2018,2,5,San Telmo,1,Otras,3 ambientes,A estrer,2935
2018-05-01,2018,2,5,Recoleta,2,Premium,2 ambientes,Usado,3559
2018-05-01,2018,2,5,Recoleta,2,Premium,3 ambientes,Usado,3315
2018-05-01,2018,2,5,Recoleta,2,Premium,3 ambientes,A estrer,4710
2018-05-01,2018,2,5,Recoleta,2,Premium,3 ambientes,A estrer,4247
2018-05-01,2018,2,5,Balvanera,3,Otras,2 ambientes,Usado,2319
2018-05-01,2018,2,5,San Cristobal,3,Otras,2 ambientes,Usado,2389
2018-05-01,2018,2,5,Balvanera,3,Otras,3 ambientes,Usado,2147
2018-05-01,2018,2,5,San Cristobal,3,Otras,3 ambientes,Usado,2190
2018-05-01,2018,2,5,Balvanera,3,Otras,3 ambientes,A estrer,2336
2018-05-01,2018,2,5,Balvanera,3,Otras,3 ambientes,A estrer,2519
2018-05-01,2018,2,5,San Cristobal,3,Otras,3 ambientes,A estrer,2541
2018-05-01,2018,2,5,Barracas,4,Otras,2 ambientes,Usado,2531
2018-05-01,2018,2,5,Boca,4,Otras,2 ambientes,Usado,1865
2018-05-01,2018,2,5,Parque Patricios,4,Otras,2 ambientes,Usado,2135
2018-05-01,2018,2,5,Barracas,4,Otras,3 ambientes,Usado,2255
2018-05-01,2018,2,5,Boca,4,Otras,3 ambientes,Usado,1838
2018-05-01,2018,2,5,Almagro,5,Otras,2 ambientes,Usado,2755
2018-05-01,2018,2,5,Boedo,5,Otras,2 ambientes,Usado,2428
2018-05-01,2018,2,5,Almagro,5,Otras,3 ambientes,Usado,2505
2018-05-01,2018,2,5,Boedo,5,Otras,3 ambientes,Usado,2269
2018-05-01,2018,2,5,Almagro,5,Otras,3 ambientes,A estrer,3094
2018-05-01,2018,2,5,Almagro,5,Otras,3 ambientes,A estrer,3233
2018-05-01,2018,2,5,Boedo,5,Otras,3 ambientes,A estrer,2872
2018-05-01,2018,2,5,Caballito,6,Emergentes,2 ambientes,Usado,2848
2018-05-01,2018,2,5,Caballito,6,Emergentes,3 ambientes,Usado,2750
2018-05-01,2018,2,5,Caballito,6,Emergentes,3 ambientes,A estrer,3321
2018-05-01,2018,2,5,Caballito,6,Emergentes,3 ambientes,A estrer,3285
2018-05-01,2018,2,5,Flores,7,Otras,2 ambientes,Usado,2356
2018-05-01,2018,2,5,Parque Chacabuco,7,Otras,2 ambientes,Usado,2607
2018-05-01,2018,2,5,Flores,7,Otras,3 ambientes,Usado,2218
2018-05-01,2018,2,5,Parque Chacabuco,7,Otras,3 ambientes,Usado,2451
2018-05-01,2018,2,5,Flores,7,Otras,3 ambientes,A estrer,2822
2018-05-01,2018,2,5,Flores,7,Otras,3 ambientes,A estrer,2688
2018-05-01,2018,2,5,Villa Lugano,8,Periféricas,3 ambientes,Usado,1272
2018-05-01,2018,2,5,Liniers,9,Periféricas,2 ambientes,Usado,2133
2018-05-01,2018,2,5,Liniers,9,Periféricas,3 ambientes,Usado,1952
2018-05-01,2018,2,5,Mataderos,9,Periféricas,3 ambientes,Usado,1869
2018-05-01,2018,2,5,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1921
2018-05-01,2018,2,5,Liniers,9,Periféricas,3 ambientes,A estrer,2702
2018-05-01,2018,2,5,Liniers,9,Periféricas,3 ambientes,A estrer,2531
2018-05-01,2018,2,5,Floresta,10,Otras,2 ambientes,Usado,2193
2018-05-01,2018,2,5,Velez Sarsfield,10,Otras,2 ambientes,Usado,2299
2018-05-01,2018,2,5,Villa Luro,10,Otras,2 ambientes,Usado,2483
2018-05-01,2018,2,5,Floresta,10,Otras,3 ambientes,Usado,2078
2018-05-01,2018,2,5,Monte Castro,10,Otras,3 ambientes,Usado,2306
2018-05-01,2018,2,5,Velez Sarsfield,10,Otras,3 ambientes,Usado,2083
2018-05-01,2018,2,5,Villa Luro,10,Otras,3 ambientes,Usado,2329
2018-05-01,2018,2,5,Villa Luro,10,Otras,3 ambientes,A estrer,2464
2018-05-01,2018,2,5,Villa Del Parque,11,Otras,2 ambientes,Usado,2543
2018-05-01,2018,2,5,Villa Devoto,11,Otras,2 ambientes,Usado,2813
2018-05-01,2018,2,5,Villa Gral. Mitre,11,Otras,2 ambientes,Usado,2226
2018-05-01,2018,2,5,Villa Santa Rita,11,Otras,2 ambientes,Usado,2391
2018-05-01,2018,2,5,Villa Del Parque,11,Otras,3 ambientes,Usado,2626
2018-05-01,2018,2,5,Villa Devoto,11,Otras,3 ambientes,Usado,2784
2018-05-01,2018,2,5,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,2286
2018-05-01,2018,2,5,Villa Santa Rita,11,Otras,3 ambientes,Usado,2366
2018-05-01,2018,2,5,Saavedra,12,Otras,2 ambientes,Usado,3263
2018-05-01,2018,2,5,Villa Urquiza,12,Otras,2 ambientes,Usado,3214
2018-05-01,2018,2,5,Saavedra,12,Otras,3 ambientes,Usado,3052
2018-05-01,2018,2,5,Villa Pueyrredon,12,Otras,3 ambientes,Usado,2531
2018-05-01,2018,2,5,Villa Urquiza,12,Otras,3 ambientes,Usado,3244
2018-05-01,2018,2,5,Saavedra,12,Otras,3 ambientes,A estrer,2965
2018-05-01,2018,2,5,Villa Urquiza,12,Otras,3 ambientes,A estrer,3390
2018-05-01,2018,2,5,Coghlan,12,Otras,3 ambientes,A estrer,3317
2018-05-01,2018,2,5,Saavedra,12,Otras,3 ambientes,A estrer,3090
2018-05-01,2018,2,5,Villa Urquiza,12,Otras,3 ambientes,A estrer,3353
2018-05-01,2018,2,5,Belgrano,13,Premium,2 ambientes,Usado,3517
2018-05-01,2018,2,5,Colegiales,13,Premium,2 ambientes,Usado,3353
2018-05-01,2018,2,5,Nuñez,13,Premium,2 ambientes,Usado,3650
2018-05-01,2018,2,5,Belgrano,13,Premium,3 ambientes,Usado,3481
2018-05-01,2018,2,5,Colegiales,13,Premium,3 ambientes,Usado,3244
2018-05-01,2018,2,5,Nuñez,13,Premium,3 ambientes,Usado,3495
2018-05-01,2018,2,5,Belgrano,13,Premium,3 ambientes,A estrer,4618
2018-05-01,2018,2,5,Belgrano,13,Premium,3 ambientes,A estrer,3976
2018-05-01,2018,2,5,Colegiales,13,Premium,3 ambientes,A estrer,3559
2018-05-01,2018,2,5,Nuñez,13,Premium,3 ambientes,A estrer,3779
2018-05-01,2018,2,5,Palermo,14,Premium,2 ambientes,Usado,3747
2018-05-01,2018,2,5,Palermo,14,Premium,3 ambientes,Usado,3495
2018-05-01,2018,2,5,Palermo,14,Premium,3 ambientes,A estrer,4267
2018-05-01,2018,2,5,Palermo,14,Premium,3 ambientes,A estrer,3880
2018-05-01,2018,2,5,Chacarita,15,Emergentes,2 ambientes,Usado,2701
2018-05-01,2018,2,5,Villa Crespo,15,Emergentes,2 ambientes,Usado,2747
2018-05-01,2018,2,5,Chacarita,15,Emergentes,3 ambientes,Usado,2984
2018-05-01,2018,2,5,Villa Crespo,15,Emergentes,3 ambientes,Usado,2510
2018-05-01,2018,2,5,Villa Ortuzar,15,Emergentes,3 ambientes,Usado,2926
2018-05-01,2018,2,5,Villa Crespo,15,Emergentes,3 ambientes,A estrer,3315
2018-05-01,2018,2,5,Villa Crespo,15,Emergentes,3 ambientes,A estrer,3176
2018-08-01,2018,3,8,Constitucion,1,Otras,2 ambientes,Usado,1930
2018-08-01,2018,3,8,Monserrat,1,Otras,2 ambientes,Usado,2358
2018-08-01,2018,3,8,Puerto Madero,1,Otras,2 ambientes,Usado,6487
2018-08-01,2018,3,8,Retiro,1,Otras,2 ambientes,Usado,2962
2018-08-01,2018,3,8,San Nicolas,1,Otras,2 ambientes,Usado,2473
2018-08-01,2018,3,8,San Telmo,1,Otras,2 ambientes,Usado,2440
2018-08-01,2018,3,8,Constitucion,1,Otras,3 ambientes,Usado,1767
2018-08-01,2018,3,8,Monserrat,1,Otras,3 ambientes,Usado,2219
2018-08-01,2018,3,8,Puerto Madero,1,Otras,3 ambientes,Usado,6040
2018-08-01,2018,3,8,Retiro,1,Otras,3 ambientes,Usado,3233
2018-08-01,2018,3,8,San Nicolas,1,Otras,3 ambientes,Usado,2244
2018-08-01,2018,3,8,San Telmo,1,Otras,3 ambientes,Usado,2312
2018-08-01,2018,3,8,Monserrat,1,Otras,3 ambientes,A estrer,2684
2018-08-01,2018,3,8,San Telmo,1,Otras,3 ambientes,A estrer,3061
2018-08-01,2018,3,8,Recoleta,2,Premium,2 ambientes,Usado,3383
2018-08-01,2018,3,8,Recoleta,2,Premium,3 ambientes,Usado,3312
2018-08-01,2018,3,8,Recoleta,2,Premium,3 ambientes,A estrer,4785
2018-08-01,2018,3,8,Recoleta,2,Premium,3 ambientes,A estrer,4166
2018-08-01,2018,3,8,Balvanera,3,Otras,2 ambientes,Usado,2291
2018-08-01,2018,3,8,San Cristobal,3,Otras,2 ambientes,Usado,2339
2018-08-01,2018,3,8,Balvanera,3,Otras,3 ambientes,Usado,2165
2018-08-01,2018,3,8,San Cristobal,3,Otras,3 ambientes,Usado,2113
2018-08-01,2018,3,8,Balvanera,3,Otras,3 ambientes,A estrer,2605
2018-08-01,2018,3,8,San Cristobal,3,Otras,3 ambientes,A estrer,2526
2018-08-01,2018,3,8,Barracas,4,Otras,2 ambientes,Usado,2480
2018-08-01,2018,3,8,Boca,4,Otras,2 ambientes,Usado,1829
2018-08-01,2018,3,8,Barracas,4,Otras,3 ambientes,Usado,2316
2018-08-01,2018,3,8,Boca,4,Otras,3 ambientes,Usado,1908
2018-08-01,2018,3,8,Parque Patricios,4,Otras,3 ambientes,Usado,2067
2018-08-01,2018,3,8,Almagro,5,Otras,2 ambientes,Usado,2756
2018-08-01,2018,3,8,Boedo,5,Otras,2 ambientes,Usado,2394
2018-08-01,2018,3,8,Almagro,5,Otras,3 ambientes,Usado,2524
2018-08-01,2018,3,8,Boedo,5,Otras,3 ambientes,Usado,2243
2018-08-01,2018,3,8,Almagro,5,Otras,3 ambientes,A estrer,3076
2018-08-01,2018,3,8,Almagro,5,Otras,3 ambientes,A estrer,3314
2018-08-01,2018,3,8,Boedo,5,Otras,3 ambientes,A estrer,2810
2018-08-01,2018,3,8,Caballito,6,Emergentes,2 ambientes,Usado,2876
2018-08-01,2018,3,8,Caballito,6,Emergentes,3 ambientes,Usado,2780
